53181,Vesta,14 wiszace,Lampa Grecja Wisząca,100,szt.,151,1,23%,100,0,100,auto,14 dni,4.9,10,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53181-Loft-kinkiet-kopuła.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,,E27,1,60W,Ambre,,14 cm,24.5 cm
53281,Vesta,14 wiszace,Lampa Grenada Wisząca,100,szt.,151,1,23%,100,0,100,auto,14 dni,4.89,18,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53281-Loft-kinkiet-stożek.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,,E27,1,60W,Ambre,,17 cm,22.5 cm
53381,Vesta,14 wiszace,Lampa Gruzja Wisząca,100,szt.,151,1,23%,100,0,100,auto,14 dni,4.82,11,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/53381-Loft-kinkiet-salaterka.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Loft-glass.png,,,,E27,1,60W,Ambre,,20 cm,21.5 cm
58121,Vesta,14 wiszace,Lampa Gujana Wisząca,100,szt.,270,1,23%,100,0,100,auto,14 dni,4.82,10,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58121-Vetro-lampa-sufitowa-wisząca-kopuła-bezbarwny.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-colorless.png,,,,E27,1,60W,bezbarwny,,14 cm,37/250 cm
58221,Vesta,14 wiszace,Lampa Gwatemala Wisząca,100,szt.,300,1,23%,100,0,100,auto,14 dni,4.93,11,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58221-Vetro-lampa-sufitowa-wisząca-salaterka-bezbarwny.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-colorless.png,,,,E27,1,60W,bezbarwny,,25.5 cm,25/250 cm
50131,Vesta,14 wiszace,Lampa Antigua i Barbuda Wisząca,100,szt.,133,1,23%,100,0,100,auto,14 dni,4.76,7,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/50131-Tokyo-zwis-biały-kabel-czarny-kabel-biały.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tokyo-white.png,,,,E27,1,60W,biały kabel czarny,,,48/120 cm
58421,Vesta,14 wiszace,Lampa Gwinea Wisząca,100,szt.,300,1,23%,100,0,100,auto,14 dni,4.69,18,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58421-Vetro-lampa-sufitowa-wisząca-koralik-bezbarwny.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-colorless.png,,,,E27,1,60W,bezbarwny,,23 cm,30/250 cm
58521,Vesta,14 wiszace,Lampa Gwinea Bissau Wisząca,100,szt.,270,1,23%,100,0,100,auto,14 dni,4.81,7,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58521-Vetro-lampa-sufitowa-wisząca-prostokąt-bezbarwny.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-colorless.png,,,,E27,1,60W,bezbarwny,,14 cm,37/250 cm
58131,Vesta,14 wiszace,Lampa Gwinea Równikowa Wisząca,100,szt.,270,1,23%,100,0,100,auto,14 dni,4.7,12,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58131-Vetro-lampa-sufitowa-wisząca-kopuła-ambre.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-ambre.png,,,,E27,1,60W,ambre,,14 cm,37/250 cm
58231,Vesta,14 wiszace,Lampa Haiti Wisząca,100,szt.,300,1,23%,100,0,100,auto,14 dni,4.66,19,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58231-Vetro-lampa-sufitowa-wisząca-salaterka-ambre.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-ambre.png,,,,E27,1,60W,ambre,,25.5 cm,25/250 cm
58431,Vesta,14 wiszace,Lampa Hiszpania Wisząca,100,szt.,300,1,23%,100,0,100,auto,14 dni,4.6,13,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58431-Vetro-lampa-sufitowa-wisząca-koralik-ambre.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-ambre.png,,,,E27,1,60W,ambre,,23 cm,30/250 cm
58531,Vesta,14 wiszace,Lampa Holandia Wisząca,100,szt.,270,1,23%,100,0,100,auto,14 dni,4.64,6,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/58531-Vetro-lampa-sufitowa-wisząca-prostokąt-ambre.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Vetro-ambre.png,,,,E27,1,60W,ambre,,14 cm,37/250 cm
52123,Vesta,14 wiszace,Lampa Honduras Wisząca,100,szt.,729,1,23%,100,0,100,auto,14 dni,4.66,12,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/52123-Tulipano-lampa-sufitowa-wisząca-biała.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tulipano-white.png,,,,E27,3,60W,,,39 cm,48/120 cm
52153,Vesta,14 wiszace,Lampa Indie Wisząca,100,szt.,729,1,23%,100,0,100,auto,14 dni,4.53,12,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/52153-Tulipano-lampa-sufitowa-plafon-biała.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tulipano-white.png,,,,E27,3,60W,,,39 cm,48/120 cm
52423,Vesta,14 wiszace,Lampa Indonezja Wisząca,100,szt.,702,1,23%,100,0,100,auto,14 dni,4.83,16,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/52423-Tulipano-lampa-sufitowa-wisząca-beżowa.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tulipano-beige.png,,,,E27,3,60W,,,39 cm,43 cm
52453,Vesta,14 wiszace,Lampa Irak Wisząca,100,szt.,702,1,23%,100,0,100,auto,14 dni,4.61,9,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/52453-Tulipano-lampa-sufitowa-plafon-beżowa.jpg,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tulipano-beige.png,,,,E27,3,60W,,,39 cm,43 cm
50121,Vesta,14 wiszace,Lampa Arabia Saudyjska Wisząca,100,szt.,133,1,23%,100,0,100,auto,14 dni,4.87,13,,,https://swiatlo-w-domu.pl/wp-content/uploads/2018/12/50121-Tokyo-zwis-biały-kabel-czerwony.png,https://swiatlo-w-domu.pl/wp-content/uploads/2018/05/Tokyo-white.png,,,,E27,1,60W,biały kabel czerwony,,,48/120 cm
