MOD269-WL-01-CH,-,Modern,Terra,Maytoni Modern,Metal frame. The central part of chandelier is decorated with glass globes and metal elements. PVC lampshade is covered with white cloth having black braid.,Chrome,21,42,-,-,-,B,Fabric on PVC,Metal,280,-,170,260,-,-,-,110,36,110,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110013411,"0,23","0,23","0,17","0,62","1,08",90,Maytoni Modern,Modern,Terra,Sconce,Chrome,102,,42 €,  216.68 PLN ,280, - ,170,260,1 x E14 40W,0,-
MOD269-PL-08-CH,-,Modern,Terra,Maytoni Modern,Metal frame. The central part of chandelier is decorated with glass globes and metal elements. PVC lampshade is covered with white cloth having black braid.,Chrome,177,353,-,-,-,B,Fabric on PVC,Metal,540,1466,-,-,790,74,110,-,-,-,8,E14,40W,-,A++-E,20,926,No,No,Chandelier,4251110013404,"0,74","0,51","0,21","6,40","8,30",793,Maytoni Modern,Modern,Terra,Chandelier ,Chrome,103,,353 €,"  1,821.12 PLN ",540,790, - , - ,8 x E14 40W,0,-
MOD206-02-N,-,Modern,Boscage,Maytoni Modern,Metal frame. PVC lampshade covered with black cloth.,Nickel,55,110,-,-,-,A,Cotton on PVC,Metal,480,-,370,220,-,-,-,140,25,140,2,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110006383,"0,34","0,28","0,19","1,20","1,40",181,Maytoni Modern,Modern,Boscage,Sconce,Nickel,104,,110 €,  567.49 PLN ,480, - ,370,220,2 x E14 40W,0,0.02
MOD206-22-N,-,Modern,Boscage,Maytoni Modern,Metal frame. PVC lampshade covered with black cloth.,Nickel,47,95,75,160,145,A,Cotton on PVC,Metal,460,-,370,170,-,-,-,165,36,165,2,E14,40W,-,A++-E,20,-,No,No,Table lamp,4251110009964,"0,40","0,31","0,22","2,10","2,87",273,Maytoni Modern,Modern,Boscage,Table lamp ,Nickel,104,,95 €,  490.10 PLN ,460, - ,370,170,2 x E14 40W,0,0.03
MOD206-08-N,-,Modern,Boscage,Maytoni Modern,Metal frame. PVC lampshade covered with black cloth.,Nickel,186,372,-,-,-,A,Cotton on PVC,Metal,500,970,-,-,760,70,110,-,-,-,8,E14,40W,-,A++-E,20,400,Yes,No,Chandelier,4251110000442,"0,56","0,44","0,19","3,40","4,50",468,Maytoni Modern,Modern,Boscage,Chandelier,Nickel,105,,372 €,"  1,919.14 PLN ",500,760, - , - ,8 x E14 40W,0,0.05
MOD334-PL-05-N,ARM334-05-N,Modern,Talia,Maytoni Modern,"Metal frame. Lampshades of white corrugated material.
Crystal pendants.
",Nickel,75,150,-,-,-,B,Cotton on PVC,Metal,500,930,-,-,620,70,110,-,-,-,5,E14,40W,-,A++-E,20,500,No,No,Chandelier,4251110020372,"0,42","0,35","0,20","2,60","3,30",294,Maytoni Modern,Modern,Talia,Chandelier,Nickel,106,,150 €,  773.85 PLN ,500,620, - , - ,5 x E14 40W,0,0.03
MOD334-WL-01-N,ARM334-01-N,Modern,Talia,Maytoni Modern,"Metal frame. Lampshades of white corrugated material.
Crystal pendants.
",Nickel,20,40,-,-,-,B,Cotton on PVC,Metal,250,-,150,250,-,-,-,100,20,100,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110020389,"0,27","0,19","0,18","0,55","0,88",92,Maytoni Modern,Modern,Talia,Sconce,Nickel,106,,40 €,  206.36 PLN ,250, - ,150,250,1 x E14 40W,0,0.01
MOD334-PL-08-N,ARM334-08-N,Modern,Talia,Maytoni Modern,"Metal frame. Lampshades of white corrugated material.
Crystal pendants.
",Nickel,119,238,-,-,-,B,Cotton on PVC,Metal,510,940,-,-,770,70,110,-,-,-,8,E14,40W,-,A++-E,20,500,No,No,Chandelier,4251110020396,"0,59","0,40","0,20","4,30",5,472,Maytoni Modern,Modern,Talia,Chandelier,Nickel,107,,238 €,"  1,227.84 PLN ",510,770, - , - ,8 x E14 40W,0,0.05
MOD901-PL-08-N,ARM901-08-N,Modern,Arte,Maytoni Modern,Metal frame. PVC lampshade covered with black threads. Black pendants.,Chrome,124,248,-,-,-,B,Organza,Metal,485,985,-,-,700,75,110,-,-,-,8,E14,40W,-,A++-E,20,500,No,No,Chandelier,4251110020709,"0,38","0,30","0,16","7,20","8,90",182,Maytoni Modern,Modern,Arte,Chandelier ,Chrome,108,,248 €,"  1,279.43 PLN ",485,700, - , - ,8 x E14 40W,0,0.02
MOD901-WL-01-N,ARM901-01-N,Modern,Arte,Maytoni Modern,Metal frame. PVC lampshade covered with black threads. Black pendants.,Chrome,17,34,-,-,-,B,Organza,Metal,300,-,140,252,-,-,-,80,25,160,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110020716,"0,89","0,48","0,20","0,80","1,30",854,Maytoni Modern,Modern,Arte,Sconce,Chrome,108,,34 €,  175.41 PLN ,300, - ,140,252,1 x E14 40W,0,0.08
MOD901-PL-06-N,ARM901-06-N,Modern,Arte,Maytoni Modern,Metal frame. PVC lampshade covered with black threads. Black pendants.,Chrome,79,158,-,-,-,B,Organza,Metal,490,990,-,-,580,65,110,-,-,-,6,E14,40W,-,A++-E,20,500,No,No,Chandelier,4251110020723,"0,40","0,25","0,16","5,70","7,40",160,Maytoni Modern,Modern,Arte,Chandelier,Chrome,108,,158 €,  815.12 PLN ,490,580, - , - ,6 x E14 40W,0,0.02
MOD602-04-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,103,206,-,-,-,B,Organza,Metal,420,900,-,-,555,30,125,-,-,-,4,E14,40W,-,A++-E,20,480,Yes,No,Chandelier,4251110004464,"0,62","0,62","0,23","4,70","5,70",884,Maytoni Modern,Modern,Miraggio,Chandelier,Chrome,110,,206 €,"  1,062.75 PLN ",420,555, - , - ,4 x E14 40W,0,0.09
MOD602-01-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,22,44,-,-,-,B,Organza,Metal,305,-,170,242,-,-,-,126,31,126,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110004488,"0,24","0,22","0,15","0,70","1,32",79,Maytoni Modern,Modern,Miraggio,Sconce,Chrome,110,,44 €,  227.00 PLN ,305, - ,170,242,1 x E14 40W,0,0.01
MOD602-00-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,25,51,-,-,-,B,Organza,Metal,330,930,-,-,140,20,80,-,-,-,1,E14,40W,-,A++-E,20,-,No,No,Pendant,4251110004495,"0,93","0,40","0,35","0,70","1,18","1,302",Maytoni Modern,Modern,Miraggio,Pendant,Chrome,110,,51 €,  263.11 PLN ,330,140, - , - ,1 x E14 40W,0,0.13
MOD602-06-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,124,247,-,-,-,B,Organza,Metal,420,900,-,-,600,-,-,-,-,-,6,E14,40W,-,A++-E,20,480,Yes,No,Chandelier,4251110004471,"0,66","0,66","0,23","6,10",7,"1,002",Maytoni Modern,Modern,Miraggio,Chandelier,Chrome,111,,247 €,"  1,274.27 PLN ",420,600, - , - ,6 x E14 40W,0,0.10
MOD602-TL-01-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,40,81,280,280,180,B,Organza,Metal,520,-,-,-,-,-,-,150,25,150,1,E14,40W,-,A++-E,20,-,No,No,Table lamp,4251110015590,"0,31","0,31","0,60","1,80","2,80",577,Maytoni Modern,Modern,Miraggio,Table lamp ,Chrome,111,,81 €,  417.88 PLN ,520, - , - , - ,1 x E14 40W,0,0.06
MOD602-FL-01-N,-,Modern,Miraggio,Maytoni Modern,Metal frame. PVC lampshades covered with white-coloured threads. Crystal pendants.,Chrome,68,136,420,420,260,B,Organza,Metal,1660,-,-,-,-,-,-,275,75,275,1,E27,40W,-,A++-E,20,-,No,No,Floor lamp,4251110015606,"0,46","0,46","0,24","6,70","7,90",508,Maytoni Modern,Modern,Miraggio,Floor lamp,Chrome,111,,136 €,  701.62 PLN ,1660, - , - , - ,1 x E27 40W,0,0.05
MOD613CL-04GR,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Grey,42,84,-,-,-,-,Fabric,Metal,175,-,-,-,520,-,-,-,-,-,4,E27,60W,-,A++-E,20,-,No,No,Ceiling lamp,4251110071718,"0,28","0,54","0,54","3,20","4,60",816,Maytoni Modern,Modern,Bergamo,Ceiling lamp,Grey,112,,84 €,  433.36 PLN ,175,520, - , - ,4 x E27 60W,0,0.03
MOD617CL-04GR,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Grey,42,84,-,-,-,-,Fabric,Metal,175,-,-,-,520,-,-,-,-,-,4,E27,60W,-,A++-E,20,-,No,No,Ceiling lamp,4251110035048,"0,28","0,54","0,54","3,20","4,60",816,Maytoni Modern,Modern,Bergamo,Ceiling lamp,Grey,112,,84 €,  433.36 PLN ,175,520, - , - ,4 x E27 60W,0,0.00
MOD617WL-01W,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,White,30,61,-,-,-,B,Fabric,Metal,240,-,200,245,-,-,-,130,25,130,1,E27,60W,-,A++-E,20,-,No,No,Sconce,4251110095004,"0,24","0,53","0,53","4,20","5,60",674,Maytoni Modern,Modern,Bergamo,Sconce ,White,112,,61 €,  314.70 PLN ,240, - ,200,245,1 x E27 60W,0,0.00
MOD617WL-01B,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Black,30,61,-,-,-,B,Fabric,Metal,240,-,200,245,-,-,-,130,25,130,1,E27,60W,-,A++-E,20,-,No,No,Sconce,4251110075860,"0,24","0,53","0,53","4,20","5,60",674,Maytoni Modern,Modern,Bergamo,Sconce ,Black,112,,61 €,  314.70 PLN ,240, - ,200,245,1 x E27 60W,0,0.03
MOD617WL-01CH,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Chrome,43,85,-,-,-,B,Fabric,Metal,350,-,160,185,-,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Sconce,4251110081120,"0,40","0,45","0,52","4,10","5,80",936,Maytoni Modern,Modern,Bergamo,Sconce ,Chrome,112,,85 €,  438.51 PLN ,350, - ,160,185,1 x E27 60W,0,0.02
MOD613PL-03W,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,White,42,84,-,-,240,B,Fabric,Metal,1400,-,-,-,420,25,120,-,-,-,3,E27,60W,-,A++-E,20,1470,No,No,Pendant,4251110071954,"0,35","0,46","0,46","4,30","4,90",741,Maytoni Modern,Modern,Bergamo,Pendant,White,113,,84 €,  433.36 PLN ,1400,420, - , - ,3 x E27 60W,0,0.01
MOD613PL-03BG,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Beige,42,84,-,-,240,B,Fabric,Metal,1400,-,-,-,420,25,120,-,-,-,3,E27,60W,-,A++-E,20,1500,No,No,Pendant,4251110090412,"0,35","0,46","0,46","4,30","4,90",741,Maytoni Modern,Modern,Bergamo,Pendant,Beige,114,,84 €,  433.36 PLN ,1400,420, - , - ,3 x E27 60W,0,0.41
MOD613WL-01B,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Black,30,61,-,-,-,B,Fabric,Metal,250,-,200,245,-,-,-,130,25,130,1,E27,60W,-,A++-E,20,-,No,No,Sconce,4251110089348,"0,24","0,53","0,53","4,20","5,60",674,Maytoni Modern,Modern,Bergamo,Sconce ,Black,114,,61 €,  314.70 PLN ,250, - ,200,245,1 x E27 60W,0,0.00
MOD613WL-01W,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,White,30,61,-,-,-,B,Fabric,Metal,250,-,200,245,-,-,-,130,25,130,1,E27,60W,-,A++-E,20,-,No,No,Sconce,4251110098029,"0,24","0,53","0,53","4,20","5,60",674,Maytoni Modern,Modern,Bergamo,Sconce ,White,114,,61 €,  314.70 PLN ,250, - ,200,245,1 x E27 60W,0,0.00
MOD613PL-03CH,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Chrome,65,130,380,550,240,B,Fabric,Metal,1400,-,-,-,420,25,150,-,-,-,3,E27 + G9,60W,-,A++-E,20,1130,No,No,Pendant,4251110097893,"0,34","0,59","0,59","5,30","5,90","1,184",Maytoni Modern,Modern,Bergamo,Pendant,Chrome,114,,130 €,  670.67 PLN ,1400,420, - , - ,3 x E27 60W + 3 x G9 60W,0,0.03
MOD617PL-03CH,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Chrome,65,130,380,550,240,B,Fabric,Metal,1400,-,-,-,550,25,150,-,-,-,3,E27 + G9,60W,-,A++-E,20,1470,No,No,Pendant,4251110065533,"0,34","0,59","0,59","5,30","5,90","1,184",Maytoni Modern,Modern,Bergamo,Pendant,Chrome,114,,130 €,  670.67 PLN ,1400,550, - , - ,3 x E27 60W + 3 x G9 60W,0,0.02
MOD613TL-01B,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Black,39,77,290,330,170,B,Fabric,Metal,700,-,300,300,-,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Table lamp,4251110092102,-,-,-,3.4,4.3,-,Maytoni Modern,Modern,Bergamo,Table lamp,Black,115,,77 €,  397.24 PLN ,700, - ,300,300,1 x E27 60W,0,0.00
MOD613TL-01W,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,White,39,77,290,330,170,B,Fabric,Metal,700,-,300,300,-,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Table lamp,4251110052083,-,-,-,3.4,4.3,-,Maytoni Modern,Modern,Bergamo,Table lamp,White,115,,77 €,  397.24 PLN ,700, - ,300,300,1 x E27 60W,0,0.01
MOD613FL-01B,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,Black,62,125,360,420,240,B,Fabric,Metal,1700,-,420,420,-,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Floor lamp,4251110030470,-,-,-,-,-,-,Maytoni Modern,Modern,Bergamo,Floor lamp,Black,115,,125 €,  644.87 PLN ,1700, - ,420,420,1 x E27 60W,0,0.00
MOD613FL-01W,-,Modern,Bergamo,Maytoni Modern,Metal body. Adjustable bracket. PVC diffuser covered in cloth.,White,62,125,360,420,240,B,Fabric,Metal,1700,-,420,420,-,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Floor lamp,4251110032382,-,-,-,-,-,-,Maytoni Modern,Modern,Bergamo,Floor lamp,White,115,,125 €,  644.87 PLN ,1700, - ,420,420,1 x E27 60W,0,0.00
MOD323-FL-01-W,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,White + Chrome,73,146,360,450,320,-,Fabric on PVC,Metal,1600,-,-,-,-,-,-,500,90,500,1,E27,40W,-,A++-E,20,-,No,No,Floor lamp,4251110015859,"0,87","0,40","0,12","1,90","2,75",418,Maytoni Modern,Modern,Monic,Floor lamp,White + Chrome,116,,146 €,  753.21 PLN ,1600, - , - , - ,1 x E27 40W,0,-
MOD323-TL-01-W,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,White + Chrome,52,104,280,350,280,-,Fabric on PVC,Metal,700,-,-,-,-,-,-,325,60,325,1,E27,40W,-,A++-E,20,-,No,No,Table lamp,4251110015873,"0,55","0,40","0,42","1,80","2,80",924,Maytoni Modern,Modern,Monic,Table lamp ,White + Chrome,116,,104 €,  536.53 PLN ,700, - , - , - ,1 x E27 40W,0,-
MOD323-PL-01-W,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,White + Chrome,52,104,350,450,270,-,Fabric on PVC,Metal,270,1245,-,-,450,25,120,-,-,-,1,E27,40W,-,A++-E,20,975,No,No,Pendant,4251110015897,"0,46","0,49","0,38","1,90","2,70",857,Maytoni Modern,Modern,Monic,Pendant,White + Chrome,116,,104 €,  536.53 PLN ,270,450, - , - ,1 x E27 40W,0,-
MOD323-FL-01-B,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,Black + Chrome,73,146,360,450,320,-,Fabric on PVC,Metal,1600,-,-,-,-,-,-,500,90,500,1,E27,40W,-,A++-E,20,-,No,No,Floor lamp,4251110015842,"0,87","0,40","0,12","1,90","2,75",418,Maytoni Modern,Modern,Monic,Floor lamp,Black + Chrome,117,,146 €,  753.21 PLN ,1600, - , - , - ,1 x E27 40W,0,-
MOD323-TL-01-B,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,Black + Chrome,52,104,280,350,280,-,Fabric on PVC,Metal,700,-,-,-,-,-,-,325,60,325,1,E27,40W,-,A++-E,20,-,No,No,Table lamp,4251110015866,"0,55","0,40","0,42","1,80","2,80",924,Maytoni Modern,Modern,Monic,Table lamp ,Black + Chrome,117,,104 €,  536.53 PLN ,700, - , - , - ,1 x E27 40W,0,-
MOD323-PL-01-B,-,Modern,Monic,Maytoni Modern,Metal frame. Telescopic tube enables to adjust base height. PVC lampshade is covered with cloth.,Black + Chrome,52,104,350,450,270,-,Fabric on PVC,Metal,270,1245,-,-,450,25,120,-,-,-,1,E27,40W,-,A++-E,20,975,No,No,Pendant,4251110015880,"0,46","0,49","0,38","1,90","2,70",857,Maytoni Modern,Modern,Monic,Pendant,Black + Chrome,117,,104 €,  536.53 PLN ,270,450, - , - ,1 x E27 40W,0,-
MOD974-FLBase-01-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,46,92,-,-,-,-,-,Metal,1290,-,-,-,350,-,-,-,-,-,1,E27,60W,-,A++-E,20,-,No,No,Base for floor lamp,4251110017396,1,"0,30","0,30","3,30","4,10",900,Maytoni Modern,Modern,Toronto,Base for floor lamp,Black,118,,92 €,  474.63 PLN ,1290,350, - , - ,1 x E27 60W,0,0.09
MOD974-PLBase-03-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,28,55,-,-,-,-,-,Metal,1060,-,-,-,135,25,120,-,-,-,3,E27,40W,-,A++-E,20,890,No,No,Base for pendant,4251110017440,"0,22","0,16","0,22","0,90","1,20",77,Maytoni Modern,Modern,Toronto,Base for pendant,Black,118,,55 €,  283.74 PLN ,1060,135, - , - ,3 x E27 40W,0,0.01
MOD974-WLBase-01-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,13,25,-,-,-,-,-,Metal,200,-,90,77,-,-,-,200,25,90,1,E14,40W,-,A++-E,20,-,No,No,Base for sconce,4251110017495,"0,21","0,11","0,08","0,40","0,55",18,Maytoni Modern,Modern,Toronto,Base for sconce,Black,118,,25 €,  128.97 PLN ,200, - ,90,77,1 x E14 40W,0,0.00
MOD974-FLShade-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,29,59,390,500,270,B,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for floor lamp,4251110017402,"0,52","0,52","0,40","1,20","2,80","1,082",Maytoni Modern,Modern,Toronto,Lampshade for floor lamp,Black,119,,59 €,  304.38 PLN ,270x390x500,,,, - ,0,0.11
MOD974-FLShade-White,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",White,29,59,390,500,270,B,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for floor lamp,4251110017419,"0,52","0,52","0,40","1,20","2,80","1,082",Maytoni Modern,Modern,Toronto,Lampshade for floor lamp,White,119,,59 €,  304.38 PLN ,270x390x500,,,, - ,0,0.11
MOD974-FLShade-Green,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Green,29,59,390,500,270,B,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for floor lamp,4251110017426,"0,52","0,52","0,40","1,20","2,80","1,082",Maytoni Modern,Modern,Toronto,Lampshade for floor lamp,Green,119,,59 €,  304.38 PLN ,270x390x500,,,, - ,0,0.11
MOD974-FLShade-Red,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Red,29,59,390,500,270,B,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for floor lamp,4251110017433,"0,52","0,52","0,40","1,20","2,80","1,082",Maytoni Modern,Modern,Toronto,Lampshade for floor lamp,Red,119,,59 €,  304.38 PLN ,270x390x500,,,, - ,0,0.11
MOD974-PLShade-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,25,49,440,500,280,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for pendant,4251110017457,"0,52","0,52","0,40","1,25","2,90","1,082",Maytoni Modern,Modern,Toronto,Lampshade for pendant,Black,119,,49 €,  252.79 PLN ,280x440x500,,,, - ,0,0.11
MOD974-PLShade-White,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",White,25,49,440,500,280,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for pendant,4251110017464,"0,52","0,52","0,40","1,25","2,90","1,082",Maytoni Modern,Modern,Toronto,Lampshade for pendant,White,119,,49 €,  252.79 PLN ,280x440x500,,,, - ,0,0.11
MOD974-PLShade-Green,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Green,25,49,440,500,280,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for pendant,4251110017471,"0,52","0,52","0,40","1,25","2,90","1,082",Maytoni Modern,Modern,Toronto,Lampshade for pendant,Green,119,,49 €,  252.79 PLN ,280x440x500,,,, - ,0,0.11
MOD974-PLShade-Red,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Red,25,49,440,500,280,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for pendant,4251110017488,"0,52","0,52","0,40","1,25","2,90","1,082",Maytoni Modern,Modern,Toronto,Lampshade for pendant,Red,119,,49 €,  252.79 PLN ,280x440x500,,,, - ,0,0.11
MOD974-WLShade-Black,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Black,13,25,-,-,-,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for sconce,4251110017501,"0,32","0,12","0,18","0,25","0,34",69,Maytoni Modern,Modern,Toronto,Lampshade for sconce,Black,119,,25 €,  128.97 PLN ,160x300x100,,,, - ,0,-
MOD974-WLShade-White,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",White,13,25,-,-,-,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for sconce,4251110017518,"0,32","0,12","0,18","0,25","0,34",69,Maytoni Modern,Modern,Toronto,Lampshade for sconce,White,119,,25 €,  128.97 PLN ,160x300x100,,,, - ,0,-
MOD974-WLShade-Green,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Green,13,25,-,-,-,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for sconce,4251110017525,"0,32","0,12","0,18","0,25","0,34",69,Maytoni Modern,Modern,Toronto,Lampshade for sconce,Green,119,,25 €,  128.97 PLN ,160x300x100,,,, - ,0,-
MOD974-WLShade-Red,-,Modern,Toronto,Maytoni Modern,"The Series includes bases and lampshades for pendant lamp, standing lamp and wall lamp. Lampshades of fabric have four colour options: white, red, green, black.",Red,13,25,-,-,-,-,Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,A++-E,-,-,No,No,Lampshade for sconce,4251110017532,"0,32","0,12","0,18","0,25","0,34",69,Maytoni Modern,Modern,Toronto,Lampshade for sconce,Red,119,,25 €,  128.97 PLN ,160x300x100,,,, - ,0,-
MOD963-WL-01-W,-,Modern,Sailor,Maytoni Modern,Metal frame. Two-colour PVC lampshade covered with cloth.,White,24,47,-,-,-,-,Cotton on PVC,Metal,290,-,250,100,-,-,-,160,20,70,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110012377,"0,33","0,28","0,13","0,91","1,72",120,Maytoni Modern,Modern,Sailor,Sconce,White,120,,47 €,  242.47 PLN ,290, - ,250,100,1 x E14 40W,0,-
MOD963-WL-01-B,-,Modern,Sailor,Maytoni Modern,Metal frame. Two-colour PVC lampshade covered with cloth.,Black,24,47,-,-,-,-,Cotton on PVC,Metal,290,-,250,100,-,-,-,160,20,70,1,E14,40W,-,A++-E,20,-,No,No,Sconce,4251110012346,"0,33","0,28","0,13","0,91","1,72",120,Maytoni Modern,Modern,Sailor,Sconce,Black,120,,47 €,  242.47 PLN ,290, - ,250,100,1 x E14 40W,0,-
MOD963-TL-01-B,-,Modern,Sailor,Maytoni Modern,Metal frame. Two-colour PVC lampshade covered with cloth.,Black,31,62,270,270,180,B,Cotton on PVC,Metal,500,-,-,-,-,-,-,153,54,153,1,E14,40W,-,A++-E,20,-,No,No,Table lamp,4251110012353,"0,31","0,31","0,63","1,90","3,10",605,Maytoni Modern,Modern,Sailor,Table lamp,Black,120,,62 €,  319.86 PLN ,500, - , - , - ,1 x E14 40W,0,-
MOD963-PL-01-B,-,Modern,Sailor,Maytoni Modern,Metal frame. Two-colour PVC lampshade covered with cloth.,Black,23,46,-,-,-,B,Cotton on PVC,Metal,350,1850,-,-,270,25,120,-,-,-,1,E14,40W,-,A++-E,20,1475,No,No,Pendant,4251110012339,"0,33","0,28","0,13",1,"1,70",120,Maytoni Modern,Modern,Sailor,Pendant,Black,121,,46 €,  237.31 PLN ,350,270, - , - ,1 x E14 40W,0,-
